pixel_id,date,x_m,y_m,lon,lat,elevation_m,slope_deg,ndvi,ndbi,building_density,road_density,impervious_fraction,distance_to_water_m,distance_to_park_m,air_temperature_c,relative_humidity_pct,wind_speed_ms,shortwave_radiation_wm2,day_of_year_sin,day_of_year_cos,landsat_cloud_fraction,lst_c
P000563,2019-06-24,694894.56,3.7590342e+06,-6.892706100403723,33.9599159068343,16.737907,1.331788,0.01430591,0.044036813,0.19266033,0.33335042,0.25125086,1814.8365,4685.069,27.760702,59.280655,3.4438112,870.7861,0.13079268,-0.9914097,0.067421794,36.956554
P000564,2019-06-24,695156.4,3.7590342e+06,-6.889869890126609,33.9599159068343,19.445524,1.0554289,0.017927546,0.14084975,0.26865423,0.36730036,0.31613067,2074.09,4457.911,27.760702,59.280655,3.4438112,870.7861,0.13079268,-0.9914097,0.067421794,37.085636
P000565,2019-06-24,695418.2,3.7590342e+06,-6.8870336798494955,33.9599159068343,17.14515,1.0220574,0.08303986,0.14832218,0.28159994,0.4062043,0.33849967,2333.3438,4234.442,27.760702,59.280655,3.4438112,870.7861,0.13079268,-0.9914097,0.067421794,37.11141
P000566,2019-06-24,695680.0,3.7590342e+06,-6.884197469572381,33.9599159068343,18.964043,1.2986585,0.033522278,0.15960132,0.26930648,0.43999127,0.34125564,2592.5972,4015.277,27.760702,59.280655,3.4438112,870.7861,0.13079268,-0.9914097,0.067421794,36.328384
P000567,2019-06-24,695941.8,3.7590342e+06,-6.881361259295266,33.9599159068343,22.155853,1.5723686,0.011738817,0.13859686,0.27147445,0.46043864,0.34926096,2851.8506,3801.161,27.760702,59.280655,3.4438112,870.7861,0.13079268,-0.9914097,0.067421794,38.290756
P000568,2019-06-24,696203.6,3.7590342e+06,-6.878525049018153,33.9599159068343,25.691633,1.8412029,0.04246246,0.15236573,0.33282658,0.46393314,0.39250493,3111.1042,3592.9966,27.760702,59.280655,3.4438112,870.7861,0.13079268,-0.9914097,0.067421794,38.53281
P000569,2019-06-24,696465.44,3.7590342e+06,-6.875688838741039,33.9599159068343,24.700933,2.1032116,0.028518895,0.17268977,0.33899385,0.4526584,0.39164746,3370.3577,3391.88,27.760702,59.280655,3.4438112,870.7861,0.13079268,-0.9914097,0.067421794,38.006107
P000570,2019-06-24,696727.25,3.7590342e+06,-6.872852628463925,33.9599159068343,26.799885,2.356495,0.01699171,0.15527645,0.29963645,0.43380874,0.35593882,3629.6113,3199.1404,27.760702,59.280655,3.4438112,870.7861,0.13079268,-0.9914097,0.067421794,35.973415
P000571,2019-06-24,696989.06,3.7590342e+06,-6.87001641818681,33.9599159068343,29.567335,2.599216,0.03463943,0.122944176,0.36471063,0.41710135,0.39374748,3888.8647,3016.3843,27.760702,59.280655,3.4438112,870.7861,0.13079268,-0.9914097,0.067421794,37.495243
P000572,2019-06-24,697250.94,3.7590342e+06,-6.867180207909697,33.9599159068343,32.346447,2.8296683,0.0912309,0.1680952,0.39178467,0.41143942,0.40852362,4148.18,2845.4966,27.760702,59.280655,3.4438112,870.7861,0.13079268,-0.9914097,0.067421794,37.584717
P000573,2019-06-24,697512.75,3.7590342e+06,-6.864343997632583,33.9599159068343,30.82892,3.04607,0.02350585,0.11614988,0.36546797,0.42186764,0.39134324,4407.4336,2688.8298,27.760702,59.280655,3.4438112,870.7861,0.13079268,-0.9914097,0.067421794,39.62749
P000574,2019-06-24,697774.56,3.7590342e+06,-6.861507787355469,33.9599159068343,33.303032,3.2469094,0.1477741,0.11995096,0.4170371,0.4478448,0.4340393,4666.6875,2548.958,27.760702,59.280655,3.4438112,870.7861,0.13079268,-0.9914097,0.067421794,38.977036
P000575,2019-06-24,698036.4,3.7590342e+06,-6.858671577078355,33.9599159068343,37.41554,3.4307292,0.114506096,0.10409126,0.3724319,0.4834499,0.41286513,4925.941,2428.7842,27.760702,59.280655,3.4438112,870.7861,0.13079268,-0.9914097,0.067421794,37.571224
P000576,2019-06-24,698298.2,3.7590342e+06,-6.855835366801242,33.9599159068343,35.413063,3.5961964,0.09408041,,0.4831243,0.5194166,0.5007975,5185.1943,2331.3567,27.760702,59.280655,3.4438112,870.7861,0.13079268,-0.9914097,0.067421794,39.889133
P000577,2019-06-24,698560.0,3.7590342e+06,-6.852999156524127,33.9599159068343,40.584904,3.7421117,0.14667667,0.24879108,0.4936124,0.54631114,0.51587075,5444.4478,2259.6191,27.760702,59.280655,3.4438112,870.7861,0.13079268,-0.9914097,0.067421794,37.111404
P000579,2019-06-24,699083.6,3.7590342e+06,-6.847326735969899,33.9599159068343,43.96404,3.971202,0.08204004,0.19508365,0.49289364,0.552631,0.5161747,5962.955,2202.3767,27.760702,59.280655,3.4438112,870.7861,0.13079268,-0.9914097,0.067421794,39.046604
P000580,2019-06-24,699345.44,3.7590342e+06,-6.844490525692784,33.9599159068343,45.8932,4.052716,0.10429824,0.18134594,0.41254795,0.53538775,0.45431364,6222.2085,2219.0974,27.760702,59.280655,3.4438112,870.7861,0.13079268,-0.9914097,0.067421794,37.452686
P000581,2019-06-24,699607.25,3.7590342e+06,-6.841654315415671,33.9599159068343,47.411705,4.1113663,0.13442518,0.16982058,0.4737481,0.51454806,0.4909912,6481.462,2265.557,27.760702,59.280655,3.4438112,870.7861,0.13079268,-0.9914097,0.067421794,37.007698
P000582,2019-06-24,699869.06,3.7590342e+06,-6.838818105138556,33.9599159068343,49.761868,4.146729,0.07613624,0.24377075,0.5211664,0.4997178,0.52072865,6740.7153,2339.9844,27.760702,59.280655,3.4438112,870.7861,0.13079268,-0.9914097,0.067421794,37.882877
P000583,2019-06-24,700130.94,3.7590342e+06,-6.835981894861443,33.9599159068343,53.62308,4.158547,0.064362586,0.18771665,0.51017684,0.49824864,0.5146988,6982.1553,2439.8486,27.760702,59.280655,3.4438112,870.7861,0.13079268,-0.9914097,0.067421794,36.725174
P000584,2019-06-24,700392.75,3.7590342e+06,-6.833145684584329,33.9599159068343,56.76746,4.146729,0.02579323,0.23687668,0.58702755,0.51264817,0.57596296,6846.8916,2562.1323,27.760702,59.280655,3.4438112,870.7861,0.13079268,-0.9914097,0.067421794,41.205322
P000585,2019-06-24,700654.56,3.7590342e+06,-6.8303094743072155,33.9599159068343,57.593365,4.1113663,0.059783176,0.27224246,0.6434372,0.53963596,0.62738824,6716.2583,2703.8135,27.760702,59.280655,3.4438112,870.7861,0.13079268,-0.9914097,0.067421794,41.174084
P000586,2019-06-24,700916.4,3.7590342e+06,-6.8274732640301,33.9599159068343,59.868206,4.052716,0.031501204,0.20224932,0.54032254,0.5711848,0.56864214,6590.53,2502.7258,27.760702,59.280655,3.4438112,870.7861,0.13079268,-0.9914097,0.067421794,39.22416
P000587,2019-06-24,701178.2,3.7590342e+06,-6.824637053752987,33.9599159068343,62.33072,3.971202,0.10503437,0.27318397,0.52404195,0.5843433,0.55701417,6469.992,2258.5044,27.760702,59.280655,3.4438112,870.7861,0.13079268,-0.9914097,0.067421794,38.01168
P000588,2019-06-24,701440.0,3.7590342e+06,-6.821800843475873,33.9599159068343,62.139694,3.8674164,0.11290887,0.20602591,0.5194659,0.57925797,0.5447677,6354.941,2018.0367,27.760702,59.280655,3.4438112,870.7861,0.13079268,-0.9914097,0.067421794,38.745647
P000589,2019-06-24,701701.8,3.7590342e+06,-6.818964633198758,33.9599159068343,65.63269,3.7421117,0.15973656,0.16146013,0.513716,0.5522793,0.5220545,6245.6797,1782.8425,27.760702,59.280655,3.4438112,870.7861,0.13079268,-0.9914097,0.067421794,39.906555
P000590,2019-06-24,701963.6,3.7590342e+06,-6.816128422921644,33.9599159068343,66.93525,3.5961964,0.2680015,0.025159312,0.35055724,0.50528115,0.38048843,6142.517,1555.3159,27.760702,59.280655,3.4438112,870.7861,0.13079268,-0.9914097,0.067421794,38.267376
P000591,2019-06-24,702225.44,3.7590342e+06,-6.81329221264453,33.9599159068343,70.04857,3.4307292,0.30594417,-0.0092818625,0.33165526,0.44626862,0.33478954,6045.7656,1339.3701,27.760702,59.280655,3.4438112,870.7861,0.13079268,-0.9914097,0.067421794,35.120335
P000592,2019-06-24,702487.25,3.7590342e+06,-6.810456002367417,33.9599159068343,67.21728,3.2469094,0.42188117,0.01180132,0.31538025,0.38710272,0.29111847,5955.737,1141.5961,27.760702,59.280655,3.4438112,870.7861,0.13079268,-0.9914097,0.067421794,34.936672
P000593,2019-06-24,702749.06,3.7590342e+06,-6.8076197920903025,33.9599159068343,67.6514,3.04607,,-0.124883614,0.12823541,0.33993277,0.13366985,5872.741,973.13715,27.760702,59.280655,3.4438112,870.7861,0.13079268,-0.9914097,0.067421794,31.109295
P000594,2019-06-24,703010.94,3.7590342e+06,-6.804783581813189,33.9599159068343,69.46827,2.8296149,0.51787674,-0.26089466,0.087835796,0.31348506,0.08919233,5797.0625,851.5504,27.760702,59.280655,3.4438112,870.7861,0.13079268,-0.9914097,0.067421794,31.740515
P000595,2019-06-24,703272.75,3.7590342e+06,-6.801947371536074,33.9599159068343,69.71469,2.599216,0.5427518,-0.20549679,0.08170883,0.3104536,0.080936216,5729.0283,798.60754,27.760702,59.280655,3.4438112,870.7861,0.13079268,-0.9914097,0.067421794,31.48398
P000596,2019-06-24,703534.56,3.7590342e+06,-6.799111161258961,33.9599159068343,68.15242,2.356495,0.5230604,-0.25265756,0.061721154,0.32678673,0.07423952,5668.8936,827.5474,27.760702,59.280655,3.4438112,870.7861,0.13079268,-0.9914097,0.067421794,31.137772
P000597,2019-06-24,703796.4,3.7590342e+06,-6.7962749509818465,33.9599159068343,68.28695,2.1032116,0.4898744,-0.14237097,0.11046123,0.3532258,0.123427175,5616.9126,930.76324,27.760702,59.280655,3.4438112,870.7861,0.13079268,-0.9914097,0.067421794,31.886732
P000598,2019-06-24,704058.2,3.7590342e+06,-6.793438740704733,33.9599159068343,69.347115,1.8412029,0.46899155,-0.1219327,0.10744895,0.37846994,0.13932641,5573.3135,1087.3042,27.760702,59.280655,3.4438112,870.7861,0.13079268,-0.9914097,0.067421794,32.178024
P000599,2019-06-24,704320.0,3.7590342e+06,-6.790602530427618,33.9599159068343,67.6182,1.5723686,0.44884807,-0.12175067,0.06304753,0.39293298,0.124538705,5538.2935,1277.7189,27.760702,59.280655,3.4438112,870.7861,0.13079268,-0.9914097,0.067421794,32.394985
P000600,2019-06-24,704581.8,3.7590342e+06,-6.787766320150504,33.9599159068343,68.05128,1.2986585,0.3343119,-0.017833037,0.17238784,0.39180046,0.21255673,5512.017,1489.0686,27.760702,59.280655,3.4438112,870.7861,0.13079268,-0.9914097,0.067421794,35.299057
P000601,2019-06-24,704843.6,3.7590342e+06,-6.7849301098733905,33.9599159068343,68.63113,1.0220574,0.16431592,-0.00054965157,0.16087238,0.3763573,0.21036749,5494.609,1713.6249,27.760702,59.280655,3.4438112,870.7861,0.13079268,-0.9914097,0.067421794,34.413864
P000602,2019-06-24,705105.44,3.7590342e+06,-6.782093899596276,33.9599159068343,69.768234,1.0554289,0.19252583,0.06411623,0.24621537,0.35316896,0.27178827,5486.154,1946.8229,27.760702,59.280655,3.4438112,870.7861,0.13079268,-0.9914097,0.067421794,36.082718
P000603,2019-06-24,705367.25,3.7590342e+06,-6.779257689319163,33.9599159068343,67.98381,1.331788,0.12166065,0.04173336,0.19214776,0.33145407,0.23420931,5486.6934,2185.899,27.760702,59.280655,3.4438112,870.7861,0.13079268,-0.9914097,0.067421794,36.838844
P000604,2019-06-24,705629.06,3.7590342e+06,-6.776421479042048,33.9599159068343,66.73262,1.6050158,0.10202768,0.0690252,0.1962666,0.31960937,0.23882766,5496.2246,2429.1177,27.760702,59.280655,3.4438112,870.7861,0.13079268,-0.9914097,0.067421794,36.624985
P000605,2019-06-24,705890.94,3.7590342e+06,-6.7735852687649345,33.9599159068343,66.981544,1.8731942,0.09206049,-0.0006910504,0.23502788,0.32212618,0.2709493,5514.706,2675.409,27.760702,59.280655,3.4438112,870.7861,0.13079268,-0.9914097,0.067421794,35.347336
P000606,2019-06-24,706152.75,3.7590342e+06,-6.77074905848782,33.9599159068343,68.21284,2.1342506,0.08103951,0.07043347,0.23522028,0.33796152,0.2793143,5542.04,2923.8936,27.760702,59.280655,3.4438112,870.7861,0.13079268,-0.9914097,0.067421794,36.310043
P000607,2019-06-24,706414.56,3.7590342e+06,-6.767912848210707,33.9599159068343,68.692825,2.3863564,0.031969734,0.13252684,0.21339005,0.36092615,0.27372316,5578.0996,3174.1013,27.760702,59.280655,3.4438112,870.7861,0.13079268,-0.9914097,0.067421794,35.366676
P000608,2019-06-24,706676.4,3.7590342e+06,-6.765076637933593,33.9599159068343,70.7234,2.6276834,0.078637816,0.095775746,0.1262795,0.3819104,0.22104579,5622.717,3425.6545,27.760702,59.280655,3.4438112,870.7861,0.13079268,-0.9914097,0.067421794,36.35069
P000609,2019-06-24,706938.2,3.7590342e+06,-6.762240427656479,33.9599159068343,70.2102,2.8564816,0.042646177,0.020757295,0.19127972,0.39214468,0.27064836,5675.6895,3678.2773,27.760702,59.280655,3.4438112,870.7861,0.13079268,-0.9914097,0.067421794,35.77019
P000610,2019-06-24,693061.8,3.7593365e+06,-6.91255957234352,33.962651921167485,8.744394,2.773404,0.013122772,0.04934215,0.09693981,0.35255897,0.19124946,0.0,5692.86,27.760702,59.280655,3.4438112,870.7861,0.13079268,-0.9914097,0.067421794,34.460716
P000611,2019-06-24,693323.6,3.7593365e+06,-6.909723362066407,33.962651921167485,9.81182,2.58822,0.17142059,0.029324485,0.15094084,0.35736072,0.2307261,259.25354,5537.2456,27.760702,59.280655,3.4438112,870.7861,0.13079268,-0.9914097,0.067421794,36.66396
P000612,2019-06-24,693585.44,3.7593365e+06,-6.9068871517892925,33.962651921167485,11.367603,2.3907933,0.046076205,0.06747134,0.103708394,0.3465318,0.19386378,518.5071,5389.615,27.760702,59.280655,3.4438112,870.7861,0.13079268,-0.9914097,0.067421794,36.4307
P000613,2019-06-24,693847.25,3.7593365e+06,-6.904050941512179,33.962651921167485,14.642258,2.1825557,0.05398437,0.06605418,0.18132448,0.32570294,0.2408864,777.76056,5250.6416,27.760702,59.280655,3.4438112,870.7861,0.13079268,-0.9914097,0.067421794,36.311573
P000614,2019-06-24,694109.06,3.7593365e+06,-6.901214731235065,33.962651921167485,15.013659,1.9650171,0.009784303,0.042421564,0.15100491,0.30413797,0.21208012,1037.0142,5121.0303,27.760702,59.280655,3.4438112,870.7861,0.13079268,-0.9914097,0.067421794,36.120842
P000615,2019-06-24,694370.94,3.7593365e+06,-6.898378520957952,33.962651921167485,15.410039,1.7397008,0.036082376,0.03594346,0.14924815,0.29157665,0.2063907,1296.3296,5001.4814,27.760702,59.280655,3.4438112,870.7861,0.13079268,-0.9914097,0.067421794,35.99614
P000616,2019-06-24,694632.75,3.7593365e+06,-6.8955423106808365,33.962651921167485,16.018154,1.508348,0.030436948,0.036878783,0.23534115,0.29491836,0.26771492,1555.583,4791.4907,27.760702,59.280655,3.4438112,870.7861,0.13079268,-0.9914097,0.067421794,36.807804
P000617,2019-06-24,694894.56,3.7593365e+06,-6.892706100403723,33.962651921167485,17.245188,1.2725836,0.018825088,0.053693525,0.23622915,0.3158389,0.2754728,1814.8365,4554.894,27.760702,59.280655,3.4438112,870.7861,0.13079268,-0.9914097,0.067421794,37.197666
P000618,2019-06-24,695156.4,3.7593365e+06,-6.889869890126609,33.962651921167485,19.369257,1.0341173,0.06824964,0.08881118,0.22469318,0.35021198,0.27912694,2074.09,4320.8984,27.760702,59.280655,3.4438112,870.7861,0.13079268,-0.9914097,0.067421794,36.884293
P000619,2019-06-24,695418.2,3.7593365e+06,-6.8870336798494955,33.962651921167485,20.910305,1.0053216,0.020334326,0.13429089,0.31608838,0.38947925,0.35637733,2333.3438,4089.9495,27.760702,59.280655,3.4438112,870.7861,0.13079268,-0.9914097,0.067421794,38.408245
P000620,2019-06-24,695680.0,3.7593365e+06,-6.884197469572381,33.962651921167485,20.382261,1.2439967,0.044148657,0.08888298,0.26930627,0.42352563,0.33484152,2592.5972,3862.5947,27.760702,59.280655,3.4438112,870.7861,0.13079268,-0.9914097,0.067421794,36.402966
P000621,2019-06-24,695941.8,3.7593365e+06,-6.881361259295266,33.962651921167485,22.813456,1.4801773,-0.018805297,0.14158815,0.3051335,0.44407713,0.36609808,2851.8506,3639.5073,27.760702,59.280655,3.4438112,870.7861,0.13079268,-0.9914097,0.067421794,38.058163
P000622,2019-06-24,696203.6,3.7593365e+06,-6.878525049018153,33.962651921167485,21.674686,1.7121505,0.0682633,0.16253565,0.33203208,0.44746628,0.3847079,3111.1042,3421.522,27.760702,59.280655,3.4438112,870.7861,0.13079268,-0.9914097,0.067421794,37.653214
P000623,2019-06-24,696465.44,3.7593365e+06,-6.875688838741039,33.962651921167485,25.763739,1.9382341,0.012649575,0.1156029,0.31835622,0.4358269,0.3691958,3370.3577,3209.6787,27.760702,59.280655,3.4438112,870.7861,0.13079268,-0.9914097,0.067421794,39.45281
P000624,2019-06-24,696727.25,3.7593365e+06,-6.872852628463925,33.962651921167485,27.885511,2.1567886,0.09932914,0.15354243,0.37233275,0.4163177,0.39778084,3629.6113,3005.2766,27.760702,59.280655,3.4438112,870.7861,0.13079268,-0.9914097,0.067421794,37.460953
P000625,2019-06-24,696989.06,3.7593365e+06,-6.87001641818681,33.962651921167485,28.170675,2.366229,0.09546447,0.12083119,0.35106412,0.39864576,0.37382928,3888.8647,2809.94,27.760702,59.280655,3.4438112,870.7861,0.13079268,-0.9914097,0.067421794,37.7638
P000626,2019-06-24,697250.94,3.7593365e+06,-6.867180207909697,33.962651921167485,32.30749,2.565083,0.10781707,0.17267928,0.36727342,0.3917398,0.3794273,4148.18,2625.6501,27.760702,59.280655,3.4438112,870.7861,0.13079268,-0.9914097,0.067421794,37.3641
P000627,2019-06-24,697512.75,3.7593365e+06,-6.864343997632583,33.962651921167485,30.784515,2.7518132,0.09494143,0.15442725,0.439618,0.40071356,0.42955223,4407.4336,2454.994,27.760702,59.280655,3.4438112,870.7861,0.13079268,-0.9914097,0.067421794,37.889774
P000628,2019-06-24,697774.56,3.7593365e+06,-6.861507787355469,33.962651921167485,33.918453,2.9251144,0.16140763,0.114229105,0.36460575,0.4251377,0.38180476,4666.6875,2300.951,27.760702,59.280655,3.4438112,870.7861,0.13079268,-0.9914097,0.067421794,37.585392
P000629,2019-06-24,698036.4,3.7593365e+06,-6.858671577078355,33.962651921167485,35.535923,3.0837297,0.16433161,,0.3253452,0.45923957,0.36259526,4925.941,2167.0674,27.760702,59.280655,3.4438112,870.7861,0.13079268,-0.9914097,0.067421794,37.706543
P000630,2019-06-24,698298.2,3.7593365e+06,-6.855835366801242,33.962651921167485,37.486893,3.2265093,0.16187595,0.14681457,0.4755631,0.4939216,0.47663617,5185.1943,2057.2825,27.760702,59.280655,3.4438112,870.7861,0.13079268,-0.9914097,0.067421794,39.264893
P000631,2019-06-24,698560.0,3.7593365e+06,-6.852999156524127,33.962651921167485,39.601955,3.3524172,0.14389946,0.17937464,0.51936245,0.5199171,0.5138409,5444.4478,1975.618,27.760702,59.280655,3.4438112,870.7861,0.13079268,-0.9914097,0.067421794,36.70193
P000632,2019-06-24,698821.8,3.7593365e+06,-6.850162946247012,33.962651921167485,42.0945,3.4605408,0.16070023,0.09542939,0.42923433,0.53099376,0.4530128,5703.701,1925.6549,27.760702,59.280655,3.4438112,870.7861,0.13079268,-0.9914097,0.067421794,39.282463
P000633,2019-06-24,699083.6,3.7593365e+06,-6.847326735969899,33.962651921167485,45.290974,3.550096,0.23224434,0.12496002,0.39165047,0.526104,0.4244748,5962.955,1909.8827,27.760702,59.280655,3.4438112,870.7861,0.13079268,-0.9914097,0.067421794,37.570942
P000634,2019-06-24,699345.44,3.7593365e+06,-6.844490525692784,33.962651921167485,48.29451,3.620433,0.20651557,0.1855729,0.4672858,0.5097398,0.4723239,6222.2085,1929.14,27.760702,59.280655,3.4438112,870.7861,0.13079268,-0.9914097,0.067421794,38.2041
P000635,2019-06-24,699607.25,3.7593365e+06,-6.841654315415671,33.962651921167485,49.04073,3.671042,0.15291645,0.13724922,0.4890053,0.49036935,0.48246565,6481.462,1982.4066,27.760702,59.280655,3.4438112,870.7861,0.13079268,-0.9914097,0.067421794,39.216526
P000636,2019-06-24,699869.06,3.7593365e+06,-6.838818105138556,33.962651921167485,52.427372,3.701556,0.18347195,0.112357125,0.5144371,0.47748572,0.49839336,6740.7153,2067.0547,27.760702,59.280655,3.4438112,870.7861,0.13079268,-0.9914097,0.067421794,38.557358
P000637,2019-06-24,700130.94,3.7593365e+06,-6.835981894861443,33.962651921167485,52.981327,3.7117534,0.16862364,0.20031478,0.5041066,0.47828144,0.49474606,6792.3364,2179.4607,27.760702,59.280655,3.4438112,870.7861,0.13079268,-0.9914097,0.067421794,38.874454
P000638,2019-06-24,700392.75,3.7593365e+06,-6.833145684584329,33.962651921167485,57.047287,3.701556,0.098634936,0.25934023,0.5838805,0.4950799,0.5601552,6653.215,2315.5366,27.760702,59.280655,3.4438112,870.7861,0.13079268,-0.9914097,0.067421794,40.34693
P000639,2019-06-24,700654.56,3.7593365e+06,-6.8303094743072155,33.962651921167485,57.41109,3.671042,0.020094287,0.22112712,0.5996861,0.5244207,0.5852734,6518.701,2471.3955,27.760702,59.280655,3.4438112,870.7861,0.13079268,-0.9914097,0.067421794,41.268692
P000640,2019-06-24,700916.4,3.7593365e+06,-6.8274732640301,33.962651921167485,61.6875,3.620433,0.06801176,0.25953975,0.54286975,0.5581204,0.560929,6389.086,2610.7134,27.760702,59.280655,3.4438112,870.7861,0.13079268,-0.9914097,0.067421794,40.49149
P000641,2019-06-24,701178.2,3.7593365e+06,-6.824637053752987,33.962651921167485,64.90736,3.550096,0.007212509,0.30442667,0.6288369,0.5859514,0.6341366,6264.674,2377.61,27.760702,59.280655,3.4438112,870.7861,0.13079268,-0.9914097,0.067421794,41.096222
P000642,2019-06-24,701440.0,3.7593365e+06,-6.821800843475873,33.962651921167485,63.778923,3.4605408,0.069965415,0.3116765,0.6450382,0.5849171,0.6402403,6145.7803,2150.5024,27.760702,59.280655,3.4438112,870.7861,0.13079268,-0.9914097,0.067421794,41.70727
P000643,2019-06-24,701701.8,3.7593365e+06,-6.818964633198758,33.962651921167485,62.739777,3.3524172,0.13441104,0.17859626,0.5362243,0.56190485,0.549164,6032.732,1931.5061,27.760702,59.280655,3.4438112,870.7861,0.13079268,-0.9914097,0.067421794,39.175663
P000644,2019-06-24,701963.6,3.7593365e+06,-6.816128422921644,33.962651921167485,65.921326,3.2265093,0.18774486,0.19664079,0.46722403,0.51957345,0.47796538,5925.8633,1723.7157,27.760702,59.280655,3.4438112,870.7861,0.13079268,-0.9914097,0.067421794,38.744694
P000645,2019-06-24,702225.44,3.7593365e+06,-6.81329221264453,33.962651921167485,69.02583,3.0837297,0.176136,0.09080669,0.4174754,0.46557966,0.41548848,5825.5146,1531.6985,27.760702,59.280655,3.4438112,870.7861,0.13079268,-0.9914097,0.067421794,39.038303
P000646,2019-06-24,702487.25,3.7593365e+06,-6.810456002367417,33.962651921167485,68.94737,2.9251144,0.26888096,0.04218786,0.3861193,0.4112483,0.36594802,5732.028,1362.1416,27.760702,59.280655,3.4438112,870.7861,0.13079268,-0.9914097,0.067421794,36.912598
P000647,2019-06-24,702749.06,3.7593365e+06,-6.8076197920903025,33.962651921167485,69.102234,2.7518132,0.33183664,,0.24982491,0.36807942,0.24806768,5645.744,1224.4117,27.760702,59.280655,3.4438112,870.7861,0.13079268,-0.9914097,0.067421794,36.52748
P000648,2019-06-24,703010.94,3.7593365e+06,-6.804783581813189,33.962651921167485,70.34185,2.565037,0.40639096,-0.08152722,0.2704896,0.34416294,0.24901795,5566.9805,1130.1886,27.760702,59.280655,3.4438112,870.7861,0.13079268,-0.9914097,0.067421794,34.48086
P000649,2019-06-24,703272.75,3.7593365e+06,-6.801947371536074,33.962651921167485,69.8793,2.366229,,-0.05392169,0.21769018,0.3417118,0.20904657,5496.099,1090.8539,27.760702,59.280655,3.4438112,870.7861,0.13079268,-0.9914097,0.067421794,34.63379
P000650,2019-06-24,703534.56,3.7593365e+06,-6.799111161258961,33.962651921167485,70.799706,2.1567886,0.36220858,-0.02364131,0.27667898,0.35647222,0.2566744,5433.387,1112.2153,27.760702,59.280655,3.4438112,870.7861,0.13079268,-0.9914097,0.067421794,35.050182
P000651,2019-06-24,703796.4,3.7593365e+06,-6.7962749509818465,33.962651921167485,70.39391,1.9382341,0.4250529,-0.09667441,0.19998023,0.3793135,0.2152901,5379.131,1191.0115,27.760702,59.280655,3.4438112,870.7861,0.13079268,-0.9914097,0.067421794,33.439075
P000652,2019-06-24,704058.2,3.7593365e+06,-6.793438740704733,33.962651921167485,71.01859,1.7121505,0.32783064,0.01169771,0.2691974,0.39936373,0.2775576,5333.588,1316.9733,27.760702,59.280655,3.4438112,870.7861,0.13079268,-0.9914097,0.067421794,35.332428
P000653,2019-06-24,704320.0,3.7593365e+06,-6.790602530427618,33.962651921167485,69.51131,1.4801773,0.29244626,-0.017795524,0.18346517,0.40766233,0.22877336,5296.9834,1478.0912,27.760702,59.280655,3.4438112,870.7861,0.13079268,-0.9914097,0.067421794,34.12628
P000654,2019-06-24,704581.8,3.7593365e+06,-6.787766320150504,33.962651921167485,70.07472,1.2439967,0.20701638,0.039284892,0.255934,0.40007493,0.28564772,5269.504,1664.1855,27.760702,59.280655,3.4438112,870.7861,0.13079268,-0.9914097,0.067421794,36.32992
P000655,2019-06-24,704843.6,3.7593365e+06,-6.7849301098733905,33.962651921167485,68.57558,1.0053216,0.12651227,0.042771213,0.25792235,0.37848493,0.28784055,5251.292,1867.8057,27.760702,59.280655,3.4438112,870.7861,0.13079268,-0.9914097,0.067421794,37.685528
P000656,2019-06-24,705105.44,3.7593365e+06,-6.782093899596276,33.962651921167485,68.24931,1.0341173,0.09191897,0.067943156,0.2230839,0.34988263,0.26070336,5242.4443,2083.8203,27.760702,59.280655,3.4438112,870.7861,0.13079268,-0.9914097,0.067421794,37.827744
P000657,2019-06-24,705367.25,3.7593365e+06,-6.779257689319163,33.962651921167485,71.13464,1.2725836,0.12051132,0.057866182,0.26064083,0.32370493,0.28366265,5243.009,2308.7532,27.760702,59.280655,3.4438112,870.7861,0.13079268,-0.9914097,0.067421794,36.01556
P000658,2019-06-24,705629.06,3.7593365e+06,-6.776421479042048,33.962651921167485,69.561356,1.508348,0.11655812,0.13475177,0.29205775,0.30838138,0.30464968,5252.9824,2540.2363,27.760702,59.280655,3.4438112,870.7861,0.13079268,-0.9914097,0.067421794,38.143806
P000659,2019-06-24,705890.94,3.7593365e+06,-6.7735852687649345,33.962651921167485,70.5891,1.7397554,0.05475005,0.08643429,0.22870964,0.30830455,0.26332358,5272.317,2776.6887,27.760702,59.280655,3.4438112,870.7861,0.13079268,-0.9914097,0.067421794,36.59672
P000660,2019-06-24,706152.75,3.7593365e+06,-6.77074905848782,33.962651921167485,70.19993,1.9650171,0.06400389,0.06263502,0.16790354,0.32226652,0.22763813,5300.901,3016.843,27.760702,59.280655,3.4438112,870.7861,0.13079268,-0.9914097,0.067421794,36.890667
P000661,2019-06-24,706414.56,3.7593365e+06,-6.767912848210707,33.962651921167485,69.87973,2.1825557,0.08230416,0.09795813,0.21170463,0.3438967,0.26709408,5338.5894,3259.9243,27.760702,59.280655,3.4438112,870.7861,0.13079268,-0.9914097,0.067421794,35.434242
P000662,2019-06-24,706676.4,3.7593365e+06,-6.765076637933593,33.962651921167485,71.22661,2.3907933,0.0026232544,0.044852942,0.1653035,0.36392486,0.24233131,5385.191,3505.324,27.760702,59.280655,3.4438112,870.7861,0.13079268,-0.9914097,0.067421794,36.556007
